tag,summary
6,on june employee working peterson brothers performing framing duties new dry mineral storage building located manson iowa five employees engaged building custom heavy wood frame doors the doors made wood materials placed sheets inch plywood the door approximately feet inches tall feet wide weighing approximately pounds the bottom door contains two pieces angle iron approximately inches inches inch thick feet length employee crew attempted move door upright position wrapping synthetic nylon strap around frame end strap attached one fork caterpillar telehandler model number employee operated telehandler raise door floor upright position the door angle approximately degrees employee grabbed broom began sweep underneath door the strap slid fork telehandler struck employee lower back employee fell ground extreme pain rescue service transported employee local hospital later transported iowa methodist hospital des moines day employee underwent surgery correct fractured pelvis fractured lower left leg employee transported iowa lutheran hospital begin physical therapy surgeries employee later died respiratory complications well infection
6,at approximately employer excavation contractor site preparing construction new school soil dug foundations saved stockpile approximately feet long feet wide feet high a caterpillar front loader used pile dirt top stockpile the loader driven ramp end pile employee drove loader ramp bucket raised order compensate incline the sun eyes raised bucket obscured forward vision drove close edge pile the loader rolled side pile the operator remembered rolling times coming stop employee sustained cut face initial pain back neck employee treated released local hospital
6,on june employee kneeling deep trench checking alignment storm drain pipe he struck lower back clod dirt rolled side trench he climbed trench complaining sore back he transported hospital treated bruises report says concussion released he hospitalized
6,at approximately march employee male russell engineering picking road debris shoulder side jersey barrier along florida turnpike northbound section sunrise fl as employee performing duties struck rolled traffic roller the traffic roller used paving company smooth asphalt the traffic roller backing north south the operator see employee prior backing roller employee wearing traffic vest the roller functional back alarm employee killed event
6,at approximately june employee loading left half concrete pipe diameter long lb john deere backhoe bucket model number serial number when pipe partially bucket coworker backhoe operator tilted bucket pipe bucket while bucket tilting pipe moved forward pushed employee finger bucket employee transported harbor general hospital treated crushed fingertip right hand little finger later released
6,at approximately may employee broken arrow communications injured working trench masonry block wall located parallel immediately adjacent trench became unstable collapsed as wall fell away trench landed shrubbery terrain preventing falling flat the wall laying angle ground slid trench pinning head employee concrete footer fallen wall opposite side wall trench employees scene used back hoe lift wall employee trapped collapsed trench employee able crawl trench employee foreman called units henderson nevada fire department henderson police department dispatched on arrival fire units found employee laying ground parking lot west accident scene they stabilized employee transported via ambulance sunrise medical center underwent surgery treat skull fractures nerve damage face employee admitted trauma intensive care unit may generally positive prognosis
6,at approximately april employee operating excavator while excavator running exited cab crushed boom arm frame cab died
6,employee suffered nonserious injury right knee placed knee backhoe bucket wall deep trench employee moved bucket towards pinched knee dirt sidewall trench
6,on august employee working cop wyoming llc branch cop construction llc the narrative state occupation he trench the operator backhoe making adjustments placement trench box trench employee struck bucket backhoe initial information suggested bucket located box one end bucket slipped spreader bar according initial information bucket struck employee head standing beneath bucket arm backhoe he sustained fracture killed
6,on august employee working operator backhoe firm constructed highways streets he climbed idling caterpillar backhoe complete task ground when returned backhoe operator approached backhoe back he positioned backhoe boom outrigger could put saw floor cab as set saw came contact pedal activating boom as boom swung side employee became pinned outrigger boom the employee able lift saw pedal lift swing boom back away sustaining multiple fractures the employee hospitalized
6,at approximately august employee soil excavation coworker operating backhoe at one point employee believed struck backhoe bucket moved rapidly right employee struck backhoe bucket fell seven ft sea wall dry lake landing soil employee transported good samaritan hospital ambulance the employee treated multiple fractures proximal tibia employee hospitalized days
6,at approximately june employee laborer working street maintenance project dig trench street preparation installation electrical power a case backhoe machine bucket removing concrete dirt trench approximately inches deep dumping truck employee trench following backhoe using shovel remove concrete dirt debris trench as coworker backhoe operator moved backhoe bucket back trench lane large piece concrete debris lodged bucket flew laterally struck employee arm employee sustained fracture right arm hospitalized days this injury reported june according investigation report neither employee coworker knew concrete debris stuck bucket employee said never backhoe load feet away backhoe coworker said also would check see employee clear moving bucket back trench lane coworker said employee clear good feet machine according employer concrete piece
6,on may trackhoe operator pulling steel pipe diameter steel pipe debris pile place cleared area the pipe approximately length pipe length the trackhoe operator met resistance pulled pipes when pipes released pipe swung outward striking employee head walked around corner building killed
6,on april employee working water well drilling contractor wolfe farms field near huron ca employee assigned operate well drilling machine a steel diameter conductor installed protect well opening it secured concrete further straight level drill would become bound shaft employee trying direct operator backhoe showing way conductor moved make level the backhoe operator hurry kept hitting side steel conductor he wait employee move hand hit ring finger employee right hand crushing employee taken coalinga medical center coalinga ca treatment
6,on july employee backhoe operator placing tool floor operator compartment the tool struck boom swing mechanism causing boom come employee became caught one backhoe outriggers he crushed killed
6,on december employee working construction laborer demolition contractor a caterpillar backhoe moving debris employee jumped tracks reached cab inadvertently activated boom he crushed killed due fractures chest
6,on october employee coworker working firm constructed underground utilities employee contract employee the two workers unloading palletized stack clay sewer pipes flatbed truck their plan move pallet edge flatbed lift pallet forklift they going tie pallet rope bucket backhoe slide edge flatbed the coworker operating case super l backhoe serial number employee flatbed fastening rope bucket backhoe the backhoe boom swung inadvertently knocked employee flatbed onto pile pipes employee sustained several fractured ribs collapsed left lung he hospitalized one week
6,on june employee truck driver employee working backhoe dump truck construction contractor he leaning tongue trailer attached dump truck used transport backhoes jobsites a skid loader similar bobcat loaded bed dump truck backhoe circular compactor attached main arm used close tailgate dump truck as employee leaned tongue trailer retrieving wood compactor fell arm the compactor weighed pounds fell approximately four feet it landed employee upper back he sustained fractured ribs broken nose he required days hospitalization treatment injuries
6,on february employee dismounted backhoe engine running boom upraised position he retrieved pneumatic chipping hammer nearby toolbox put rear left side cab the pneumatic chipping hammer weighed approximately pounds placed top left swing pedal this activated boom causing move left pinning employee upraised stabilizer a nearby heavy equipment operator used backhoe controls move boom right free employee employee died
6,an employee working deep trench a backhoe site backed trench the backhoe struck killed employee he within swing radius bucket audible alarm loud enough heard backhoe engine in addition horn inoperable
6,employee placing concrete saw rear cab rubber tired backhoe loader employee placed right bucket boom swing pedal causing boom swing right pinning rear vehicle bucket boom employee killed
6,a approximately october employee employee siemers engineering he another siemers employee installing underground water utilities new shopping center san marcos ca employee operating caterpillar backhoe dig shallow trenches pipe he qualified equipment operator operating backhoe controls outside vehicle he found foreman hands control pedals trapped hydraulic boom outrigger his chest crushed killed there eyewitnesses known operating backhoe manner
6,on july employee backhoe operator operating backhoe exited vehicle left engine running from ground beside vehicle loaded sections plastic pipe cab he laid pipe floor cab besides seat driver near bucket controls rear end pipe resting raised bucket he raised bucket outrigger support piping as performing work piece pipe contacted boom swing control lever causing boom move the boom swung direction striking head pushing vehicle the impact boom upon head caused significant head trauma fatal
6,at approximately september employee pipe layer excavation approximately ft underground another employee backhoe operator standing backhoe controls lowering concrete manhole base weighing approximately lbs excavation sling backhoe bucket the backhoe operator vest caught control levers sat manhole base sling swung employee pinned load side excavation the backhoe operator dropped base causing concrete manhole scrape lower left leg employee land left foot employee seek medical attention october he hospitalized serious infection note event date states narrative states event happened september
6,shortly july employee laborer employee backhoe loader operator working site previously excavated trench part natural gas line project bangor maine employee driving caterpillar backhoe loader across steep slope measuring degrees located trench employee positioned downhill side slope position inappropriate task the backhoe loader bucket side dump unit loaded gravel as employee drove backhoe loader forward side dumping gravel backhoe loader overturned employee killed backhoe frame struck crushed chest employee received minor cuts bruises both employees employed bowdoin excavation llc north yarmouth maine
6,on october mailbox brick base hoisted using small trackhoe bucket attached the mailbox base suspended nylon slings connected tooth bucket one slings attached middle tooth bucket slipped brick mailbox base weighing pounds struck employee breaking leg
6,on october mailbox concrete base hoisted small trackhoe the mailbox suspended two nylon slings connected machine one slings attached middle tooth bucket slipped struck employee standing close breaking leg
6,on july employee contracting co installing new underground water lines he placed steel pipe ft long bucket backhoe john deere model number employee stood pipe secure he placed left hand top bucket debris guard directed backhoe operator curl bucket employee finger pinched arm bucket debris guard his treated citrus valley medical center western hand center the finger surgically removed july one factor accident damaged debris guard backhoe
6,on october equipment failure occurred new road construction site the hydraulic line backhoe failed backhoe bucket fell struck construction worker the injury resulted unspecified fracture worker killed
6,on september employee struck bucket excavator sewer line installation emergency medical services transported local hospital hospitalized broken leg
6,on september employee installing storm sewer sections excavation a coworker operating komatsu excavator attached jrb smartloc quick coupler after reattaching bucket coworker swung boom around begin excavating soil excavation as bucket lowered dig separated coupler fell boom the bucket hit ground rolled forward trapping employee concrete section storm sewer installed he hospitalized bruises contusions abrasions
6,on july employee shoveling debris loader bucket the loader positioned front front backhoe he caught buckets two machines backhoe moved forward employee killed
6,on may employee plumber ddh apple valley construction inc struck backhoe bucket suffered injuries bruising contusion abrasions
6,on december employee struck front bucket case fell ft deep excavation he died injuries sustained accident
6,on august employee mechanic three coworkers using excavator bucket vertically push railroad tracks the first piece track went easily hard time second one they decided try using excavator bucket tap rail two coworkers backed rail employee coworker continued hold rail place when bucket lifted rail twisted bracket fell struck workers head employee killed the coworker transported hospital treated released
6,on april employee struck head backhoe bucket he died result injury
6,employee working near baggage conveyor belt actuated he became caught moving belt carried feet first nip point two belts came together employee sustained serious crushing injuries toes hospitalized the system locked
6,on march employee operating hoist spud barge while setting bow spud bolts broke one half two piece dogging ring it came drum striking head killing employee
6,on october employee operating crane model number barge old piling the crane slid barge feet water employee drowned body recovered two hours incident
6,on july employee bay cities paving grading removing pin sling used modular concrete barrier jersey barrier used traffic protection a coworker loader operator started backing the still opposite side sling attached flipped onto employee employee sustained multiple fractures femur crushed toes right foot he hospitalized
6,on november employee working foreman bay cities paving grading based concord part crew assigned load barriers approximately pounds onto trucks trailers west sacramento transport road project employee trailer coworker ground third coworker operating front loader used lift six loaded per trailer a cable loop threaded lifting hole end secured metal pin after last placed onto trailer employee removed pin secured lifting cable closest middle trailer returned closest rear trailer the loader operator saw employee remove pin cable closest rear trailer pull cable free lifting hole the loader operator believed saw signal as operator backing employee jumped trailer struck fell trailer the job foreman called emergency medical services west sacramento fire department responded arranged transport uc davis medical center sacramento crushing injuries employee right foot resulted amputation three toes partial amputation fourth toe employee remained hospitalized two weeks none employees could say actually caused fall trailer
6,on august employee walking along path inches inches wide the path left track excavator cutaway portion hillside inches inches high while employee area excavator operator used daewoo excavator model number sl take shovel load soil area excavated as operator swung shovel superstructure right swinging superstructure struck employee he knocked side hill eventually struck top head fell excavator track contact ground the excavator tracks stationary approximately minutes time accident employee killed no barricade erected around excavator prevent employees entering swing radius area could struck swinging superstructure the employer rule requiring barricade erected
6,on june employees employed construction company performing exterior carpentry part new road construction project they working elevated portion road as shoring system falsework elevated road removed suspension system dywidag rods couplers equivalent providing support steel wood falsework collapsed partially fell ground striking employees emergency services called employee pronounced dead scene fatally crushed falling steel beams employee transported hospital admitted treated serious unspecified fracture
6,on june employee water utility worker measuring beams insure beams correct location ground the forklift could place beams i position the abi machine could pick beams h position place vertical position pile driving machine drives beams ground the abi machine one operator coworker spotter coworker employee beam rolled coworker stated saw employee getting trench walking parallel beam safe distance spotter gave clear flip beam after giving clear spotter noticed employee go back beam the spotter tried warn employee could hear the beam rolled employee left foot employee hospitalized large toe amputated
6,on june employee repairing elevator office building the employee found elevator shaft caught elevator cab emergency medical service called employee pronounced dead scene
6,at approximately june employee schuff steel company sustained serious injuries struck foot steel beam employee suffered thigh laceration foot amputation employee rigging foot steel column beam weighing lbs vertical lift liebherr crane using ton sheave hickey two shackles round pull pins the round pull pins became disconnected shackle causing end beam hoisted fall strike employee the pull pins secured safety pins cotter pins prevent unintentional displacement load
6,on march construction laborer employed mcm carpentry working single family home construction site he crouched basement constructing wall frame high winds toppled one several steel installed top foundation wall as steel beam fell struck employee back head neck killing
6,employee replacing bearing struck sledge hammer causing metal fly eye employee suffered total loss sight eye employee hospitalized
6,on august employee ft step ladder using circular saw eave when disturbed yellow jacket nest jumped ladder tried throw saw away the saw blade struck employee right abdominal area he hospitalized deep abdominal laceration
6,at approximately july employee performing duties contract backhoe operator operating case super l series employee digging number trenches order locate existing sewer line tie new residences the plumbing contractor employees site time accident employee decided enter lot trench greater ft depth approximately ft ft deep sloped order locate existing line when employee entered trench side wall section collapsed broke caving employee employee sustained serious injuries result accident hospitalized treated injuries
6,on january employee employed oil gas pipeline contractor working pipeline construction project he setting section pipe bending machine the machine started slide frozen ground the employee wrapped arm around pipe prevent machine sliding the bending machine fell trench the employee holding onto pipe pushed trench struck head the employee killed
6,at approximately march employee working a m reinforcing specialist located el cajon ca employee threading bundle inch diameter rebar mep v rebar bending machine serial number mep rollers the mep v bends sections rebar different shapes bends rectangles straight pieces etc lengths used construction trades foundation reinforced cement structures employee attempting pull rebar first rollers mep problems supervisor assisted the supervisor spinning large bundle spool circular wrapped rebar dispenser rebar hand rebar threading process enters first set rollers entrance mep v machine employee moving rebar prestraightening unit main straightening unit first two sets rollers gloved right hand moving rebar forward left hand toggle switch the first rollers front driver roller straightening unit responsible grabbing providing power pull rebar remaining rollers a metal burr rebar fed first sets upper lower rollers got caught edge employee right gloved hand causing right hand pulled main straightening unit mep rebar bending machine crushing two fingers right ring little finger employee received sustained complete amputation right ring little finger second knuckle result crushing two fingers front rollers once employee realized done moved toggle switch using left hand front driver roller went reverse position release gloved right hand front driver roller the supervisor assisted employee manager office get help employee told manager need paramedic manager drive hospital the manager drove employee sharp grossmont hospital employee hospitalized three days employee two surgeries two different fingers result injuries the right ring finger reattached at time interview employee ring finger getting sufficient blood supply thought going make successful recovery
6,at approximately july employee company known the shutter man operating portable powered circular saw the employee right hand came contact saw blade lacerating two fingers employee taken pacific medical center fingers amputated the employee remained hospitalized
6,at around july employee tile installer subcontractor installing new bathroom countertop sink residential building renovation while cutting sink hole countertop first jig saw skil circular saw circular saw blade became stuck wood kicked back employee hospitalized torso laceration the investigation showed saw hinged blade guard stuck open position
6,on april employee installing concrete traffic barriers interstate highway employee process moving setting operating national crane model the long weighed approximately pounds employee attempted drag closer crane attempted lift without crane outriggers fully deployed this action resulted overloading crane result crane tipped a portion crane lighting system trapped employee truck mounted crane employee suffered fracture pelvis lacerated bladder trauma scrotum area employee hospitalized
6,at approximately july employee working pile buck fci constructors freeway seismic retrofit job san francisco they decided remove trench shield excavation small employee foreman removed three four spreaders foreman step away left employee complete job he removed pins last spreader headed toward freeway footing one metal side shields fell pinning concrete footing employee suffered multiple fractures pelvis two spinal fractures crushed bladder
6,at december employee coworker certified concrete pump operators finished pumping yards concrete walls columns new residential apartment building one controlled boom top building direct radio communication man trailer operated machine switches controls they started work approximately having completed pour employee coworker blew hose pipes using air pressure sponges accordance cleaning procedures working together ground level finish washing cleaning concrete pump hopper employee reversed hydraulic pump dumped excess concrete waste bin he proceeded wash hopper water hose seeing sand still collected bottom hopper opened hopper grate reached inside left hand scoop small amount sand inside hopper agitator tube as employee reached hopper cycled trapped hand concrete delivery cylinder the coworker momentarily turned away looked back hopper heard bang he saw happened operated controls reverse release employee hand nearly amputated subsequent investigation determined machine turned deenergized employee reached hopper employee received training procedures he control switches later stated believed placed pump off position completed cleaning task the employer cited violations related procedures
6,on september employee two coworkers engaged installing water pumps piping pump station in process necessary vertically join together ft long assemblies consisting three parts the innermost part metal water pipe approximately diameter these assemblies weighed several hundred pounds handled using overhead hoist operated electrically operator direct line sight assembly crew the stainless steel axle fully assembled driven overhead motor used activate impeller drives water vertically water pipe the metal axle housing protects axle weighs approximately lb per ft section the outermost water pipe carries water upward large pumps transportation larger water lines it collars welded inside large enough allow axle housing held firmly place installed at time accident stainless steel axle lowered connected axle section the operator lowering axle housing threaded coupling housing section axle housing section became caught collar inside outermost water pipe this resulted slack hoist chain visible inside water pipe not seeing next section axle housing employee put hand water pipe locate axle housing thinking secured hoist at instant axle housing slid water pipe collar catching employee thumb edge falling axle housing axle housing coupling his thumb partially amputated transported hospital treatment
6,on december employee supervisor coworker anaheim stoneworks working residential job site employee helping supervisor check job assignments finished stone counter tops the slabs weighing pounds sitting trailer as employee pulled second slab forward extended beyond center slabs began fall a forklift situated catch prevent slabs falling instance slabs broke along fork line those portions stopped forklift fell onto employee legs emergency services called local fire department responded employee transported hospital admitted treated fractures lower legs employee required hospitalization one week the local fire department notified event december the subsequent investigation established employer manufacturer installer stone counter tops employee worker performing general labor tasks three months work experience employer
6,at august employee working crew installing wooden block arched rock face he installing lower blocking left side rock measuring feet long foot wide inches thick fell hit right foot breaking two metatarsal bones
6,at approximately august employee entered trench located beside house he looking concrete window well dug around the window well broke free house pinned side trench this large block concrete landed employee head shoulders killing instantly
6,on august employee holding piece steel angle cut removed existing building an exterior wall demolished fell as result collapsed hitting head diameter steel pole deck he died august at approximately august baltimore areas office notified washington metropolitan police department fatality prior accident general contractor gc s employees removed steel located area large bay window installed after removing gc employees began removing upper part inner course block wall when blocks removed remaining bricks block pier left free standing after gc foreman asked steel company cut piece ft angle iron located removed doorway accident occurred
6,at approximately july employee coworker temporarily hired residential commercial carpet cleaning water restoration company working residential building home employer next door neighbor they hired replace wood fence coworker years experience roofer brought skil saw he cutting wood boards fence employee assigned level dirt haul wood the employer site instructed employee use power tools according subsequent investigation employee decided make cut one boards the saw blade cut board right knee the employer transported employee urgent care medical facility closed he took employee santa barbara cottage hospital employee treated long laceration right knee hospitalized hours the employer notified july initiated investigation august the investigation included interviews employee coworker the investigation concluded employer knowledge issue employer general citations ccr title ccr title b ccr title f ccr title f
6,at approximately june employee employed construction helper construction contractor working private residence his employer contracted general contractor install new wood flooring materials provided general contractor according subsequent investigation general contractor aware employee employer usually employees it employee second day working employer he helping cut wood boards using dewalt chop saw his left arm came contact saw blade employee transported hospital hospitalized treated serious laceration bone left arm he hospitalized hours released june
6,on april employee standing near storage area bundles concrete form boards stored the stack four bundles tipped struck employee pinned ground employee taken area hospital treated head trauma employee remained hospitalized
6,at approximately july employee sj cimino electric working commercial building construction site sebastopol ca he assisting cutting wood pieces make concrete forms street light foundations employee using cordless circular saw dewalt model number cut board while cutting board employee cut tip left hand index finger employee transported coworker kaiser permanente hospital santa rosa ca treated released this incident reported division employer approximately july
6,on april employee working carpenter recreation parks department employee making drawer piece thick plywood using table saw the table saw retrofitted blade hood without anti kick back device spreader employee making quarter inch mark using dado blades dado insert employee placed fence left stacked blades employee hands workpiece pushing piece stacked dado blades employee using feather board jig push stick device keep hands away running blades while halfway first rabbet cut board swiveled toward blade set cutting three fingers left hand employee suffered amputation injuries left third fourth distal phalanges fifth finger injury result bone loss employee wss hospitalized several dasy released
6,about november employee number contractors inspecting repairing scaffold erected inside boiler number mississippi power company plant the scaffold collapsed inside boiler killed employee six employees sustained bruises contusions abrasions two hospitalized
6,at approximately october employee removing bolts vertical column order move pipe two three feet rail crane located within inches employee caught causing fatal injury employee crushed crane mechanism runs along rail system vertical column removing bolts employee taken hospital pronounced dead
6,employee engaged removal turbine motor unit chiller demolished an two hoists used lower turbine motor unit ground removing multiple bolts holding unit chiller after last bolt removed flange struck hammer loosen the unit came loose quickly twisting motion provided dynamic loading the lifting unit failed hold weight end flew striking employee top chiller employee died injuries
6,on september employee employer three coworkers removing replacing six support posts carport the carport consisted six support posts three steel bar joists spanning across carport one steel support post place end three steel bar joists the six steel support posts approximately years old rusted prior moving support posts eight temporary aluminum beams held single post shores strategically placed two front carport two rear four middle the three steel bar joists position one front one middle one rear the bar joists bolted position supported post shores one end the original bar joists removed primed set back place there two joists nailed diagonally three sides carport provide lateral support the crew started work front carport removed post shores two aluminum beams transferring weight aluminum beams steel bar joists bolted position one post shore end support the top ends post shores bolted bar joist bottom ends nailed concrete slab none single post shores bracing kind there one new steel support post end steel bar joist the new steel support posts bolted top the bottom left hanging order judge concrete needed placed as crew moved middle carport begin removing temporary aluminum beams post shores holding aluminum beams place employee one coworkers turning screws post shores the roof started shift left side forward causing roof collapse employee trapped middle beams later died the coworker also collapsed roof fell near pile concrete rubble kept roof crushing the coworker sustained minor injuries
6,employee apprentice iron worker assigned place bolts nuts storage kegs canvass bags bags could hauled crew bolting steel plates existing tower supports a nut left previous day work rolled fell ladder access hole work platform approximately ft employee working employee looked heard noise hit eye employee wearing protective eyewear head protection suffered multiple lacerations right eye employee treated released hospital
6,at approximately on march a work crew was lowering a gear reduction part to the ground from the back of a monigan dragline the worksite was located at the hurricane protection club larose louisiana employee and two other men were working at the rear of the dragline employing a yale manual chain hoist ton capacity to lower the pound transmission part the load was suspended from the hoist by hooks and a high tensile inch chain the lower chain was attached to eye bolts located on each side of the load the transmission component comes equipped with the bolts which were inch in diameter two of the employees were trying to clear the part from the back of the dragline when one of the supporting eye bolts sheared the load fell about feet striking the dragline counterweight and rebounding toward employee he was struck by the heavy part and killed written company rules caution employees about standing under suspended loads it was also unwise to rely upon the supplied eye bolts to support the heavy load
6,at approximately july employee mcm construction disassembling boom sections crane alter length boom the employee stood ground inside boom framework drove bottom two pins holding two sections boom together outward using sledgehammer as second pin removed bottom boom sections dropped ground resulting one sections striking employee pinning left foot beneath frame the employer transported employee methodist hospital admitted underwent surgery repair fractures first second third metatarsals employee remained hospitalized
6,at approximately june employee employed construction company working employer yard according subsequent investigation report employee heavy equipment mechanic coworker also heavy equipment mechanic coworker crane operator assigned steel cable crane national crane company series boom truck cable diameter employee assigned lead overseeing he coworker working boom level coworker operating controls based employee direction employee standing ledge right side boom approximately feet inches ground employee coworker working boom level without fall protection coworker said safely held onto fixed part crane prevent falling employee said handhold standing securely grasped top boom cover fixed structure placing fingers left hand inside holes guided steel cable right hand wore wire glove according employer safety director employee spooling first layer needed hold cable tap hammer ensure cable wrapped tight close together the three employees almost finished cable coworker already ground employee still standing boom level directed coworker retract boom realizing left hand fingers still inside holes boom cover employee index finger pinched boom cover boom pads resulting amputation employee transported hospital admitted treated amputation left hand index finger following investigation issued two serious citations alleging violations title california code regulations ccr section b employer failure protect employee exposure fall approximately feet inches working series c boom truck cable means fall protection including limited handholds fall arrest systems guardrails ccr section g employer failure provide require use extension tools extended swabs brushes scrapers methods means protect employees injury cable series c boom truck employee using hand guide cable also issued two general citations employer failure complete document report prior assigning employees series c boom truck cable specified written injury illness prevention program violation ccr section include hazardous energy control procedures following including limited scope purpose authorization rules techniques utilized control hazardous energy means enforce compliance separate procedural steps safe machinery equipment required violation ccr section g
6,on august employee working near side boom crane while laboring struck metal cables crane employee received strike body employee struck head both employees transported medical center employee received medical attention released employee underwent medical treatment hospitalized two days
6,on december crew consisting employee lineman traffic control flagman removing communication lines poles part project visalia ca the main line ran subject white pole treated located west side intersection received north a guy provided height opposite the wrecking operation proceeded west subject pole the foreman supported conductor rope lowering employee elevated manbucket north side pole released hanger just hanger released pole failed point inches inches guy attaching point the caused line bearing weight pole pin employee bucket render unconscious the foreman called emergency medical services attempted lower move aerial device become caught lateral load he went retrieve digger capacity lift line returned employee regained consciousness cut strand this released lateral force caused boom rebound eject employee bucket his personal fall arrest system prevented injury employee transported hospital admitted cervical lumbar spinal fractures the subsequent investigation determined root cause accident hidden defect utility pole guyed appeared structurally sound because employees required climb pole inspection butt testing required inspection procedures would required visual appraisal addition driving nails sounding pole first feet ground employees demonstrated knowledge safe procedures hazards pertaining wrecking operations the employer implemented safety health program
6,employee operating bucket truck positioned behind manitowoc boom truck operated coworker installed insulators cement pole employee starting lower lower boom boom manitowoc began swing high speed right the coworker grabbed controller would stop the manitowoc boom swung fast put enough tension bucket truck boom break cable continued push upper boom this released leveling cables bucket truck caused flip throwing employee cab he fell ground sustained fatal head injuries when remote controls later tested remote start button hit swing controller actuator pulled swing lever full right when emergency stop button hit would kick neutral pulled swing lever went full swing right there apparently malfunction controller further evaluation showed also malfunctioned
6,employee using bucy rus erie b crawler crane unload concrete truck they made five six bucket hoists boom angle degrees problem on next hoist boom raised bucket inches boom support cable snapped the boom fell truck bounced struck employee killing instantly
6,employee two coworkers assisting crane operator removing steel sheeting used box pipeline marsh repaired they using ton link belt crane ft long boom mounted marsh tracks the crew standing timber mat removed approximately ten sheets one side box problem they transferred opposite side connected crane first sheet when crane operator attempted pull piece sheeting marsh one crane tracks came ground the operator took weight crane made second attempt on third attempt ft boom cable snapped allowing boom fall it struck employee killed
6,employee a carpenter for the general contractor was on his knees installing a guardrial on top of the station water treatment plant at the same time the crane operator was positioning a bucket of concrete to pour the stairs the bucket was too far out so the flagman signalled to the operator the crane operator boomed up and moved the crane into position the main boom cable snapped the other employees heard the noise and ran for safety employee apparently did not hear the cable break he was struck and killed by the falling boom
6,employee bridge prestressed concrete beam installed two cranes the boom one cranes collapsed standing rope boom struck employee he sustained multiple lacerations hospitalized
6,employee ironworker placed chokers around three bundles steel floor decking attached hook crane the crane operator lifted load started swing the boom support cable broke boom fell striking employee head left side hip he died injuries
6,a crawler crane used construction site lift buckets concrete ft bridge construction the boom support lines failed crane boom dropped bridge deck striking employees employee killed employee sustained minor injuries the crane properly inspected rope conditions reported proper inspection forms crane moving parts including wire rope properly lubricated
6,a american crawler crane demobilized shipment employee helping wind boom line whip line main load line onto base spools because loads lines resistant rolled tended overlap lay unevenly employee standing wide opening approximately ft boom line whip line spools metal the shield integral structural part machine intended guard workers falling rotating auxiliary shaft clutch normal maintenance crane the whip line spool boom line spool common horizontal axis rotated independently the lines ran tops spools putting slightly employee head drawn horizontal boom he guided lines necessary yield even tight lay by point whip line secured boom line spooled rpm employee standing metal floor apparently astride continuously rotating auxiliary diameter shaft to one end shaft attached diameter friction clutch operated whip line spool open side closest employee employee safety belt shoulder harness lanyard it appears employee clothing lanyard became caught rotating parts the clutch continued rotate approximately turn employee alerted operator caught he pulled area killed
6,at approximately november employee assisted boom truck driver move prefabricated stairway side building another location the stairway hoisted back property boom truck while putting stairway one legs stairway popped hit employee standing feet away employee taken henry mayo hospital hospitalized hours employee suffered deep laceration broken bone left forearm required surgery
6,on june employee working payne mcginn cummins operator boring machine employee member five man construction crew included two employees employee boring operator laborer employee boring several feet petroleum line installing new ductile iron pipe water line community working the excavation feet deep feet long feet wide employee positioned platform right side machine large horizontal mclaughlin boring weighing approximately pounds employee finished boring feet ground backing machine machine rolled lifted foot long track right crushing operator still controls the laborer excavation site ran operator saw machine lifted the rear part machine caught laborer leg breaking the cause accident machine lifting tracks crushing operator injuring laborer
6,on june employee vegas tunnel constructors las vegas nv part swing shift crew excavating tunnel they using tunnel boring machine tbm the tbm excavating closed mode approximately days closed mode term used describe one two modes operation tbm capable performing open mode closed mode excavation involves pressurization cutterhead face tbm support ground control excessive groundwater inflows the position tbm found excavating large vertical fault zone later became detachment fault the ground conditions required tbm face pressurized approximately bars pressure the grout injected annular space pumped approximately bars the swing shift begun work preparing erect ring segment set ring the swing shift began build ring the first segment successfully installed tunnel crown top tunnel the crew began install second segment placed front keystone ring three hydraulic rams including one abutting keystone ring slowly retracted almost soon retraction began loud pop heard some members crew reported hearing second pop the keystone ring shifted forward approximately inches the hold forces exerted gears stripped this shift permitted grout materials rocks escape annulus pressure approximately bars psi employee standing front area gap developed he struck killed moving grout rocks coworkers found employee removed tunnel
